name,runtime,size,n_processors,nodes
ludcmp-blocking-openmp-fma,7.268893,5000,1,1
ludcmp-blocking-openmp-fma,6.950485,5000,1,1
ludcmp-blocking-openmp-fma,6.937722,5000,1,1
ludcmp-blocking-openmp-fma,6.905044,5000,1,1
ludcmp-blocking-openmp-fma,7.019669,5000,1,1
ludcmp-blocking-openmp-fma,7.104404,5000,1,1
ludcmp-blocking-openmp-fma,7.137151,5000,1,1
ludcmp-blocking-openmp-fma,7.111783,5000,1,1
ludcmp-blocking-openmp-fma,7.057092,5000,1,1
ludcmp-blocking-openmp-fma,7.028082,5000,1,1
ludcmp-blocking-openmp-fma,7.244154,5000,1,1
ludcmp-blocking-openmp-fma,6.999431,5000,1,1
ludcmp-blocking-openmp-fma,7.830521,5000,1,1
ludcmp-blocking-openmp-fma,8.351349,5000,1,1
ludcmp-blocking-openmp-fma,7.019483,5000,1,1
ludcmp-blocking-openmp-fma,6.980366,5000,1,1
ludcmp-blocking-openmp-fma,6.948852,5000,1,1
ludcmp-blocking-openmp-fma,6.94392,5000,1,1
ludcmp-blocking-openmp-fma,6.967282,5000,1,1
ludcmp-blocking-openmp-fma,7.036363,5000,1,1
ludcmp-blocking-openmp-fma,7.07216,5000,1,1
ludcmp-blocking-openmp-fma,7.235477,5000,1,1
ludcmp-blocking-openmp-fma,7.011854,5000,1,1
ludcmp-blocking-openmp-fma,6.999075,5000,1,1
ludcmp-blocking-openmp-fma,6.911988,5000,1,1
ludcmp-blocking-openmp-fma,6.931752,5000,1,1
ludcmp-blocking-openmp-fma,6.96911,5000,1,1
ludcmp-blocking-openmp-fma,7.620672,5000,1,1
ludcmp-blocking-openmp-fma,7.278331,5000,1,1
ludcmp-blocking-openmp-fma,8.724739,5000,1,1
