name,runtime,size,n_processors,nodes
ludcmp-blocking-openmp-fma,0.24121,1024,1,1
ludcmp-blocking-openmp-fma,0.239523,1024,1,1
ludcmp-blocking-openmp-fma,0.239361,1024,1,1
ludcmp-blocking-openmp-fma,0.224676,1024,1,1
ludcmp-blocking-openmp-fma,0.191306,1024,1,1
ludcmp-blocking-openmp-fma,0.194248,1024,1,1
ludcmp-blocking-openmp-fma,0.198168,1024,1,1
ludcmp-blocking-openmp-fma,0.194591,1024,1,1
ludcmp-blocking-openmp-fma,0.19383,1024,1,1
ludcmp-blocking-openmp-fma,0.194287,1024,1,1
ludcmp-blocking-openmp-fma,1.487067,2048,1,1
ludcmp-blocking-openmp-fma,1.49179,2048,1,1
ludcmp-blocking-openmp-fma,1.481885,2048,1,1
ludcmp-blocking-openmp-fma,1.480374,2048,1,1
ludcmp-blocking-openmp-fma,1.479715,2048,1,1
ludcmp-blocking-openmp-fma,1.480719,2048,1,1
ludcmp-blocking-openmp-fma,1.480133,2048,1,1
ludcmp-blocking-openmp-fma,1.480632,2048,1,1
ludcmp-blocking-openmp-fma,1.479554,2048,1,1
ludcmp-blocking-openmp-fma,1.482655,2048,1,1
ludcmp-blocking-openmp-fma,11.735306,4096,1,1
ludcmp-blocking-openmp-fma,11.750349,4096,1,1
ludcmp-blocking-openmp-fma,11.681878,4096,1,1
ludcmp-blocking-openmp-fma,11.698847,4096,1,1
ludcmp-blocking-openmp-fma,11.743797,4096,1,1
ludcmp-blocking-openmp-fma,11.745214,4096,1,1
ludcmp-blocking-openmp-fma,11.727385,4096,1,1
ludcmp-blocking-openmp-fma,11.717388,4096,1,1
ludcmp-blocking-openmp-fma,11.748647,4096,1,1
ludcmp-blocking-openmp-fma,11.782026,4096,1,1
ludcmp-blocking-openmp-fma,94.772539,8192,1,1
ludcmp-blocking-openmp-fma,94.764014,8192,1,1
ludcmp-blocking-openmp-fma,94.867803,8192,1,1
ludcmp-blocking-openmp-fma,94.824101,8192,1,1
ludcmp-blocking-openmp-fma,94.921291,8192,1,1
ludcmp-blocking-openmp-fma,94.905696,8192,1,1
ludcmp-blocking-openmp-fma,94.928296,8192,1,1
ludcmp-blocking-openmp-fma,94.749375,8192,1,1
ludcmp-blocking-openmp-fma,94.867958,8192,1,1
ludcmp-blocking-openmp-fma,94.840735,8192,1,1
ludcmp-blocking-openmp-fma,761.109519,16384,1,1
ludcmp-blocking-openmp-fma,760.6267,16384,1,1
ludcmp-blocking-openmp-fma,812.451185,16384,1,1
ludcmp-blocking-openmp-fma,803.964463,16384,1,1
ludcmp-blocking-openmp-fma,789.426711,16384,1,1
ludcmp-blocking-openmp-fma,787.94399,16384,1,1
ludcmp-blocking-openmp-fma,787.377396,16384,1,1
ludcmp-blocking-openmp-fma,787.102533,16384,1,1
ludcmp-blocking-openmp-fma,788.232518,16384,1,1
ludcmp-blocking-openmp-fma,787.165449,16384,1,1
ludcmp-blocking-openmp,0.534136,1024,1,1
ludcmp-blocking-openmp,0.536074,1024,1,1
ludcmp-blocking-openmp,0.533465,1024,1,1
ludcmp-blocking-openmp,0.535015,1024,1,1
ludcmp-blocking-openmp,0.534483,1024,1,1
ludcmp-blocking-openmp,0.534159,1024,1,1
ludcmp-blocking-openmp,0.534724,1024,1,1
ludcmp-blocking-openmp,0.534207,1024,1,1
ludcmp-blocking-openmp,0.534732,1024,1,1
ludcmp-blocking-openmp,0.534717,1024,1,1
ludcmp-blocking-openmp,4.139386,2048,1,1
ludcmp-blocking-openmp,4.138855,2048,1,1
ludcmp-blocking-openmp,4.127006,2048,1,1
ludcmp-blocking-openmp,4.127197,2048,1,1
ludcmp-blocking-openmp,4.141018,2048,1,1
ludcmp-blocking-openmp,4.14126,2048,1,1
ludcmp-blocking-openmp,4.129247,2048,1,1
ludcmp-blocking-openmp,4.147792,2048,1,1
ludcmp-blocking-openmp,4.142423,2048,1,1
ludcmp-blocking-openmp,4.159542,2048,1,1
ludcmp-blocking-openmp,32.535306,4096,1,1
ludcmp-blocking-openmp,32.50541,4096,1,1
ludcmp-blocking-openmp,32.442802,4096,1,1
ludcmp-blocking-openmp,32.570901,4096,1,1
ludcmp-blocking-openmp,32.48612,4096,1,1
ludcmp-blocking-openmp,32.432556,4096,1,1
ludcmp-blocking-openmp,32.299807,4096,1,1
ludcmp-blocking-openmp,32.365761,4096,1,1
ludcmp-blocking-openmp,32.441233,4096,1,1
ludcmp-blocking-openmp,32.272516,4096,1,1
ludcmp-blocking-openmp,252.980583,8192,1,1
ludcmp-blocking-openmp,253.212513,8192,1,1
ludcmp-blocking-openmp,253.257164,8192,1,1
ludcmp-blocking-openmp,253.20535,8192,1,1
ludcmp-blocking-openmp,253.107932,8192,1,1
ludcmp-blocking-openmp,253.159934,8192,1,1
ludcmp-blocking-openmp,253.183416,8192,1,1
ludcmp-blocking-openmp,253.255625,8192,1,1
ludcmp-blocking-openmp,253.061306,8192,1,1
ludcmp-blocking-openmp,253.03038,8192,1,1
ludcmp-blocking-openmp,2070.272024,16384,1,1
ludcmp-blocking-openmp,2157.898547,16384,1,1
ludcmp-blocking-openmp,2160.287464,16384,1,1
ludcmp-blocking-openmp,2151.053971,16384,1,1
ludcmp-blocking-openmp,2134.56546,16384,1,1
ludcmp-blocking-openmp,2103.163362,16384,1,1
ludcmp-blocking-openmp,2114.580347,16384,1,1
ludcmp-blocking-openmp,2121.144417,16384,1,1
ludcmp-blocking-openmp,2131.389985,16384,1,1
ludcmp-blocking-openmp,2118.977307,16384,1,1
