name,runtime,size,n_processors,nodes
ludcmp-blocking-openmp,0.070614,1024,4,1
ludcmp-blocking-openmp,0.295474,1024,4,1
ludcmp-blocking-openmp,0.253358,1024,4,1
ludcmp-blocking-openmp,0.097446,1024,4,1
ludcmp-blocking-openmp,0.179104,1024,4,1
ludcmp-blocking-openmp,2.582405,1024,4,1
ludcmp-blocking-openmp,0.069378,1024,4,1
ludcmp-blocking-openmp,0.279931,1024,4,1
ludcmp-blocking-openmp,0.069223,1024,4,1
ludcmp-blocking-openmp,0.456838,1024,4,1
ludcmp-blocking-openmp,0.581834,2048,4,1
ludcmp-blocking-openmp,0.501413,2048,4,1
ludcmp-blocking-openmp,0.499921,2048,4,1
ludcmp-blocking-openmp,1.388819,2048,4,1
ludcmp-blocking-openmp,0.493914,2048,4,1
ludcmp-blocking-openmp,0.492547,2048,4,1
ludcmp-blocking-openmp,0.492004,2048,4,1
ludcmp-blocking-openmp,0.414254,2048,4,1
ludcmp-blocking-openmp,0.406319,2048,4,1
ludcmp-blocking-openmp,0.408429,2048,4,1
ludcmp-blocking-openmp,4.792943,4096,4,1
ludcmp-blocking-openmp,4.47379,4096,4,1
ludcmp-blocking-openmp,5.289522,4096,4,1
ludcmp-blocking-openmp,6.394276,4096,4,1
ludcmp-blocking-openmp,3.20656,4096,4,1
ludcmp-blocking-openmp,4.327876,4096,4,1
ludcmp-blocking-openmp,3.655766,4096,4,1
ludcmp-blocking-openmp,3.238371,4096,4,1
ludcmp-blocking-openmp,3.372867,4096,4,1
ludcmp-blocking-openmp,5.16584,4096,4,1
ludcmp-blocking-openmp,25.745843,8192,4,1
ludcmp-blocking-openmp,196.345747,8192,4,1
ludcmp-blocking-openmp,25.239488,8192,4,1
ludcmp-blocking-openmp,34.979514,8192,4,1
ludcmp-blocking-openmp,25.667675,8192,4,1
ludcmp-blocking-openmp,26.379952,8192,4,1
ludcmp-blocking-openmp,25.362362,8192,4,1
ludcmp-blocking-openmp,25.557285,8192,4,1
ludcmp-blocking-openmp,24.950506,8192,4,1
ludcmp-blocking-openmp,36.102276,8192,4,1
ludcmp-blocking-openmp,196.260903,16384,4,1
ludcmp-blocking-openmp,196.947955,16384,4,1
ludcmp-blocking-openmp,197.319361,16384,4,1
ludcmp-blocking-openmp,198.250772,16384,4,1
ludcmp-blocking-openmp,200.11693,16384,4,1
ludcmp-blocking-openmp,196.244548,16384,4,1
ludcmp-blocking-openmp,197.835034,16384,4,1
ludcmp-blocking-openmp,196.120953,16384,4,1
ludcmp-blocking-openmp,203.432487,16384,4,1
ludcmp-blocking-openmp,198.911469,16384,4,1
ludcmp-blocking-openmp-fma,0.029996,1024,4,1
ludcmp-blocking-openmp-fma,0.142069,1024,4,1
ludcmp-blocking-openmp-fma,0.029672,1024,4,1
ludcmp-blocking-openmp-fma,0.030896,1024,4,1
ludcmp-blocking-openmp-fma,0.030419,1024,4,1
ludcmp-blocking-openmp-fma,0.03009,1024,4,1
ludcmp-blocking-openmp-fma,0.030288,1024,4,1
ludcmp-blocking-openmp-fma,0.029727,1024,4,1
ludcmp-blocking-openmp-fma,1.819378,1024,4,1
ludcmp-blocking-openmp-fma,0.035584,1024,4,1
ludcmp-blocking-openmp-fma,0.844553,2048,4,1
ludcmp-blocking-openmp-fma,9.007222,2048,4,1
ludcmp-blocking-openmp-fma,0.178161,2048,4,1
ludcmp-blocking-openmp-fma,0.178373,2048,4,1
ludcmp-blocking-openmp-fma,3.059024,2048,4,1
ludcmp-blocking-openmp-fma,0.225686,2048,4,1
ludcmp-blocking-openmp-fma,0.179297,2048,4,1
ludcmp-blocking-openmp-fma,0.175988,2048,4,1
ludcmp-blocking-openmp-fma,8.887905,2048,4,1
ludcmp-blocking-openmp-fma,0.178396,2048,4,1
ludcmp-blocking-openmp-fma,1.640901,4096,4,1
ludcmp-blocking-openmp-fma,1.460942,4096,4,1
ludcmp-blocking-openmp-fma,1.386284,4096,4,1
ludcmp-blocking-openmp-fma,1.453147,4096,4,1
ludcmp-blocking-openmp-fma,1.438571,4096,4,1
ludcmp-blocking-openmp-fma,1.373079,4096,4,1
ludcmp-blocking-openmp-fma,1.446332,4096,4,1
ludcmp-blocking-openmp-fma,1.441438,4096,4,1
ludcmp-blocking-openmp-fma,1.443718,4096,4,1
ludcmp-blocking-openmp-fma,1.389163,4096,4,1
ludcmp-blocking-openmp-fma,10.77155,8192,4,1
ludcmp-blocking-openmp-fma,10.730272,8192,4,1
ludcmp-blocking-openmp-fma,10.604853,8192,4,1
ludcmp-blocking-openmp-fma,10.976165,8192,4,1
ludcmp-blocking-openmp-fma,11.17132,8192,4,1
ludcmp-blocking-openmp-fma,10.667557,8192,4,1
ludcmp-blocking-openmp-fma,11.140481,8192,4,1
ludcmp-blocking-openmp-fma,10.482775,8192,4,1
ludcmp-blocking-openmp-fma,10.738047,8192,4,1
ludcmp-blocking-openmp-fma,10.801204,8192,4,1
ludcmp-blocking-openmp-fma,86.870421,16384,4,1
ludcmp-blocking-openmp-fma,90.789936,16384,4,1
ludcmp-blocking-openmp-fma,89.813098,16384,4,1
ludcmp-blocking-openmp-fma,104.185623,16384,4,1
ludcmp-blocking-openmp-fma,21.516287,16384,4,1
ludcmp-blocking-openmp-fma,10.882072,16384,4,1
ludcmp-blocking-openmp-fma,10.453963,16384,4,1
ludcmp-blocking-openmp-fma,10.455764,16384,4,1
ludcmp-blocking-openmp-fma,10.552329,16384,4,1
ludcmp-blocking-openmp-fma,10.639264,16384,4,1
