name,runtime,size,n_processors,nodes
ludcmp-blocking-openmp-fma,0.755704,4096,16,1
ludcmp-blocking-openmp-fma,1.638803,4096,16,1
ludcmp-blocking-openmp-fma,3.255807,4096,16,1
ludcmp-blocking-openmp-fma,3.027363,4096,16,1
ludcmp-blocking-openmp-fma,0.803687,4096,16,1
ludcmp-blocking-openmp-fma,0.922078,4096,16,1
ludcmp-blocking-openmp-fma,0.683674,4096,16,1
ludcmp-blocking-openmp-fma,1.220064,4096,16,1
ludcmp-blocking-openmp-fma,0.692371,4096,16,1
ludcmp-blocking-openmp-fma,1.489867,4096,16,1
ludcmp-blocking-openmp-fma,0.760308,4096,16,1
ludcmp-blocking-openmp-fma,0.698696,4096,16,1
ludcmp-blocking-openmp-fma,1.409569,4096,16,1
ludcmp-blocking-openmp-fma,0.656966,4096,16,1
ludcmp-blocking-openmp-fma,1.445842,4096,16,1
ludcmp-blocking-openmp-fma,0.966631,4096,16,1
ludcmp-blocking-openmp-fma,0.982766,4096,16,1
ludcmp-blocking-openmp-fma,2.571942,4096,16,1
ludcmp-blocking-openmp-fma,0.907587,4096,16,1
ludcmp-blocking-openmp-fma,0.563269,4096,16,1
ludcmp-blocking-openmp-fma,1.22383,4096,16,1
ludcmp-blocking-openmp-fma,0.850145,4096,16,1
ludcmp-blocking-openmp-fma,0.993103,4096,16,1
ludcmp-blocking-openmp-fma,1.865563,4096,16,1
ludcmp-blocking-openmp-fma,1.220868,4096,16,1
ludcmp-blocking-openmp-fma,1.21206,4096,16,1
ludcmp-blocking-openmp-fma,0.717147,4096,16,1
ludcmp-blocking-openmp-fma,0.596744,4096,16,1
ludcmp-blocking-openmp-fma,1.423992,4096,16,1
ludcmp-blocking-openmp-fma,2.562555,4096,16,1
ludcmp-blocking-openmp-fma,1.434336,4096,16,1
ludcmp-blocking-openmp-fma,0.862653,4096,16,1
ludcmp-blocking-openmp-fma,1.03147,4096,16,1
ludcmp-blocking-openmp-fma,0.567155,4096,16,1
ludcmp-blocking-openmp-fma,1.20702,4096,16,1
ludcmp-blocking-openmp-fma,2.399803,4096,16,1
ludcmp-blocking-openmp-fma,0.720942,4096,16,1
ludcmp-blocking-openmp-fma,0.778176,4096,16,1
ludcmp-blocking-openmp-fma,1.926339,4096,16,1
ludcmp-blocking-openmp-fma,1.356347,4096,16,1
ludcmp-blocking-openmp-fma,11.225137,8192,16,1
ludcmp-blocking-openmp-fma,6.213273,8192,16,1
ludcmp-blocking-openmp-fma,7.068625,8192,16,1
ludcmp-blocking-openmp-fma,6.984754,8192,16,1
ludcmp-blocking-openmp-fma,7.339007,8192,16,1
ludcmp-blocking-openmp-fma,12.923937,8192,16,1
ludcmp-blocking-openmp-fma,7.31262,8192,16,1
ludcmp-blocking-openmp-fma,6.340971,8192,16,1
ludcmp-blocking-openmp-fma,8.427305,8192,16,1
ludcmp-blocking-openmp-fma,7.446204,8192,16,1
ludcmp-blocking-openmp-fma,5.697214,8192,16,1
ludcmp-blocking-openmp-fma,7.380123,8192,16,1
ludcmp-blocking-openmp-fma,7.83186,8192,16,1
ludcmp-blocking-openmp-fma,7.042809,8192,16,1
ludcmp-blocking-openmp-fma,9.877546,8192,16,1
ludcmp-blocking-openmp-fma,8.669857,8192,16,1
ludcmp-blocking-openmp-fma,9.541685,8192,16,1
ludcmp-blocking-openmp-fma,7.804593,8192,16,1
ludcmp-blocking-openmp-fma,8.330297,8192,16,1
ludcmp-blocking-openmp-fma,5.673506,8192,16,1
ludcmp-blocking-openmp-fma,8.413175,8192,16,1
ludcmp-blocking-openmp-fma,6.838485,8192,16,1
ludcmp-blocking-openmp-fma,6.003534,8192,16,1
ludcmp-blocking-openmp-fma,6.173523,8192,16,1
ludcmp-blocking-openmp-fma,7.672676,8192,16,1
ludcmp-blocking-openmp-fma,8.998077,8192,16,1
ludcmp-blocking-openmp-fma,6.600115,8192,16,1
ludcmp-blocking-openmp-fma,7.082474,8192,16,1
ludcmp-blocking-openmp-fma,8.180813,8192,16,1
ludcmp-blocking-openmp-fma,9.363094,8192,16,1
ludcmp-blocking-openmp-fma,9.290151,8192,16,1
ludcmp-blocking-openmp-fma,7.941557,8192,16,1
ludcmp-blocking-openmp-fma,9.144147,8192,16,1
ludcmp-blocking-openmp-fma,9.365105,8192,16,1
ludcmp-blocking-openmp-fma,7.335483,8192,16,1
ludcmp-blocking-openmp-fma,7.827734,8192,16,1
ludcmp-blocking-openmp-fma,7.058675,8192,16,1
ludcmp-blocking-openmp-fma,7.912623,8192,16,1
ludcmp-blocking-openmp-fma,8.619835,8192,16,1
ludcmp-blocking-openmp-fma,6.993495,8192,16,1
ludcmp-blocking-openmp-fma,72.044684,16384,16,1
ludcmp-blocking-openmp-fma,73.299497,16384,16,1
ludcmp-blocking-openmp-fma,66.175429,16384,16,1
ludcmp-blocking-openmp-fma,65.884608,16384,16,1
ludcmp-blocking-openmp-fma,73.986727,16384,16,1
ludcmp-blocking-openmp-fma,72.112429,16384,16,1
ludcmp-blocking-openmp-fma,66.887118,16384,16,1
ludcmp-blocking-openmp-fma,69.404448,16384,16,1
ludcmp-blocking-openmp-fma,68.506386,16384,16,1
ludcmp-blocking-openmp-fma,66.417318,16384,16,1
ludcmp-blocking-openmp-fma,70.058982,16384,16,1
ludcmp-blocking-openmp-fma,64.172702,16384,16,1
ludcmp-blocking-openmp-fma,68.161143,16384,16,1
ludcmp-blocking-openmp-fma,67.823036,16384,16,1
ludcmp-blocking-openmp-fma,69.737138,16384,16,1
ludcmp-blocking-openmp-fma,77.612852,16384,16,1
ludcmp-blocking-openmp-fma,69.727784,16384,16,1
ludcmp-blocking-openmp-fma,68.860621,16384,16,1
ludcmp-blocking-openmp-fma,73.9632,16384,16,1
ludcmp-blocking-openmp-fma,68.087076,16384,16,1
ludcmp-blocking-openmp-fma,67.513685,16384,16,1
ludcmp-blocking-openmp-fma,68.184355,16384,16,1
ludcmp-blocking-openmp-fma,71.771509,16384,16,1
ludcmp-blocking-openmp-fma,65.166892,16384,16,1
ludcmp-blocking-openmp-fma,72.530397,16384,16,1
ludcmp-blocking-openmp-fma,74.02815,16384,16,1
ludcmp-blocking-openmp-fma,66.348413,16384,16,1
ludcmp-blocking-openmp-fma,72.950823,16384,16,1
ludcmp-blocking-openmp-fma,62.259559,16384,16,1
ludcmp-blocking-openmp-fma,74.666594,16384,16,1
ludcmp-blocking-openmp-fma,69.591915,16384,16,1
ludcmp-blocking-openmp-fma,66.932496,16384,16,1
ludcmp-blocking-openmp-fma,68.092994,16384,16,1
ludcmp-blocking-openmp-fma,74.450496,16384,16,1
ludcmp-blocking-openmp-fma,69.499184,16384,16,1
ludcmp-blocking-openmp-fma,69.42347,16384,16,1
ludcmp-blocking-openmp-fma,64.15976,16384,16,1
ludcmp-blocking-openmp-fma,68.531128,16384,16,1
ludcmp-blocking-openmp-fma,69.537755,16384,16,1
ludcmp-blocking-openmp-fma,69.510027,16384,16,1
