name,runtime,size,n_processors,nodes
ludcmp-blocking-openmp,4.975042,1024,16,1
ludcmp-blocking-openmp,5.727788,1024,16,1
ludcmp-blocking-openmp,5.757325,1024,16,1
ludcmp-blocking-openmp,0.265516,1024,16,1
ludcmp-blocking-openmp,5.733483,1024,16,1
ludcmp-blocking-openmp,5.648122,1024,16,1
ludcmp-blocking-openmp,5.902151,1024,16,1
ludcmp-blocking-openmp,0.135275,1024,16,1
ludcmp-blocking-openmp,0.021869,1024,16,1
ludcmp-blocking-openmp,5.89993,1024,16,1
ludcmp-blocking-openmp,11.631144,2048,16,1
ludcmp-blocking-openmp,11.560835,2048,16,1
ludcmp-blocking-openmp,1.088425,2048,16,1
ludcmp-blocking-openmp,6.451299,2048,16,1
ludcmp-blocking-openmp,11.527538,2048,16,1
ludcmp-blocking-openmp,11.61901,2048,16,1
ludcmp-blocking-openmp,1.162134,2048,16,1
ludcmp-blocking-openmp,5.484846,2048,16,1
ludcmp-blocking-openmp,0.480764,2048,16,1
ludcmp-blocking-openmp,10.589886,2048,16,1
ludcmp-blocking-openmp,2.218454,4096,16,1
ludcmp-blocking-openmp,1.197199,4096,16,1
ludcmp-blocking-openmp,10.31966,4096,16,1
ludcmp-blocking-openmp,1.599762,4096,16,1
ludcmp-blocking-openmp,4.670771,4096,16,1
ludcmp-blocking-openmp,5.461147,4096,16,1
ludcmp-blocking-openmp,1.349969,4096,16,1
ludcmp-blocking-openmp,5.483237,4096,16,1
ludcmp-blocking-openmp,3.750833,4096,16,1
ludcmp-blocking-openmp,3.43636,4096,16,1
ludcmp-blocking-openmp,18.792751,8192,16,1
ludcmp-blocking-openmp,16.04167,8192,16,1
ludcmp-blocking-openmp,18.621934,8192,16,1
ludcmp-blocking-openmp,20.266652,8192,16,1
ludcmp-blocking-openmp,16.918383,8192,16,1
ludcmp-blocking-openmp,12.765382,8192,16,1
ludcmp-blocking-openmp,21.512296,8192,16,1
ludcmp-blocking-openmp,24.021415,8192,16,1
ludcmp-blocking-openmp,21.127961,8192,16,1
ludcmp-blocking-openmp,19.53096,8192,16,1
ludcmp-blocking-openmp,122.684132,16384,16,1
ludcmp-blocking-openmp,131.708718,16384,16,1
ludcmp-blocking-openmp,121.345577,16384,16,1
ludcmp-blocking-openmp,127.375535,16384,16,1
ludcmp-blocking-openmp,133.951071,16384,16,1
ludcmp-blocking-openmp,116.542411,16384,16,1
ludcmp-blocking-openmp,132.801083,16384,16,1
ludcmp-blocking-openmp,127.680066,16384,16,1
ludcmp-blocking-openmp,121.687732,16384,16,1
ludcmp-blocking-openmp,130.755154,16384,16,1
ludcmp-blocking-openmp-fma,1.154095,1024,16,1
ludcmp-blocking-openmp-fma,1.25909,1024,16,1
ludcmp-blocking-openmp-fma,0.012992,1024,16,1
ludcmp-blocking-openmp-fma,0.014011,1024,16,1
ludcmp-blocking-openmp-fma,1.093997,1024,16,1
ludcmp-blocking-openmp-fma,5.909916,1024,16,1
ludcmp-blocking-openmp-fma,5.600622,1024,16,1
ludcmp-blocking-openmp-fma,0.136011,1024,16,1
ludcmp-blocking-openmp-fma,5.68677,1024,16,1
ludcmp-blocking-openmp-fma,5.682639,1024,16,1
ludcmp-blocking-openmp-fma,11.510379,2048,16,1
ludcmp-blocking-openmp-fma,11.43905,2048,16,1
ludcmp-blocking-openmp-fma,0.217833,2048,16,1
ludcmp-blocking-openmp-fma,0.05812,2048,16,1
ludcmp-blocking-openmp-fma,0.057309,2048,16,1
ludcmp-blocking-openmp-fma,0.057297,2048,16,1
ludcmp-blocking-openmp-fma,0.056959,2048,16,1
ludcmp-blocking-openmp-fma,0.143329,2048,16,1
ludcmp-blocking-openmp-fma,0.056714,2048,16,1
ludcmp-blocking-openmp-fma,0.057691,2048,16,1
ludcmp-blocking-openmp-fma,23.869925,4096,16,1
ludcmp-blocking-openmp-fma,20.634746,4096,16,1
ludcmp-blocking-openmp-fma,18.128402,4096,16,1
ludcmp-blocking-openmp-fma,23.228784,4096,16,1
ludcmp-blocking-openmp-fma,0.576827,4096,16,1
ludcmp-blocking-openmp-fma,0.57089,4096,16,1
ludcmp-blocking-openmp-fma,0.579953,4096,16,1
ludcmp-blocking-openmp-fma,0.68209,4096,16,1
ludcmp-blocking-openmp-fma,21.62756,4096,16,1
ludcmp-blocking-openmp-fma,21.300482,4096,16,1
ludcmp-blocking-openmp-fma,51.888953,8192,16,1
ludcmp-blocking-openmp-fma,51.08903,8192,16,1
