name,runtime,size,n_processors,nodes
ludcmp-blocking-openmp,1.701723,1024,32,1
ludcmp-blocking-openmp,3.792251,1024,32,1
ludcmp-blocking-openmp,0.073337,1024,32,1
ludcmp-blocking-openmp,1.070107,1024,32,1
ludcmp-blocking-openmp,2.961962,1024,32,1
ludcmp-blocking-openmp,4.400719,1024,32,1
ludcmp-blocking-openmp,4.061301,1024,32,1
ludcmp-blocking-openmp,0.200615,1024,32,1
ludcmp-blocking-openmp,1.51531,1024,32,1
ludcmp-blocking-openmp,8.79263,1024,32,1
ludcmp-blocking-openmp,8.526942,2048,32,1
ludcmp-blocking-openmp,8.635379,2048,32,1
ludcmp-blocking-openmp,1.075095,2048,32,1
ludcmp-blocking-openmp,4.59016,2048,32,1
ludcmp-blocking-openmp,2.681474,2048,32,1
ludcmp-blocking-openmp,6.483557,2048,32,1
ludcmp-blocking-openmp,8.341057,2048,32,1
ludcmp-blocking-openmp,8.69239,2048,32,1
ludcmp-blocking-openmp,6.685734,2048,32,1
ludcmp-blocking-openmp,18.14396,2048,32,1
ludcmp-blocking-openmp,17.120486,4096,32,1
ludcmp-blocking-openmp,16.904898,4096,32,1
ludcmp-blocking-openmp,25.670824,4096,32,1
ludcmp-blocking-openmp,6.706273,4096,32,1
ludcmp-blocking-openmp,4.686047,4096,32,1
ludcmp-blocking-openmp,4.739227,4096,32,1
ludcmp-blocking-openmp,5.726118,4096,32,1
ludcmp-blocking-openmp,8.531259,4096,32,1
ludcmp-blocking-openmp,38.832215,4096,32,1
ludcmp-blocking-openmp,8.694346,4096,32,1
ludcmp-blocking-openmp,8.369387,8192,32,1
ludcmp-blocking-openmp,48.710434,8192,32,1
ludcmp-blocking-openmp,46.615363,8192,32,1
ludcmp-blocking-openmp,40.631543,8192,32,1
ludcmp-blocking-openmp,41.820378,8192,32,1
ludcmp-blocking-openmp,39.002887,8192,32,1
ludcmp-blocking-openmp,42.029585,8192,32,1
ludcmp-blocking-openmp,44.740297,8192,32,1
ludcmp-blocking-openmp,40.74879,8192,32,1
ludcmp-blocking-openmp,42.699499,8192,32,1
ludcmp-blocking-openmp,48.687917,16384,32,1
ludcmp-blocking-openmp,42.182174,16384,32,1
ludcmp-blocking-openmp,47.335228,16384,32,1
ludcmp-blocking-openmp,38.435304,16384,32,1
ludcmp-blocking-openmp,41.118564,16384,32,1
ludcmp-blocking-openmp,46.744205,16384,32,1
ludcmp-blocking-openmp,4.910758,16384,32,1
ludcmp-blocking-openmp,4.244048,16384,32,1
ludcmp-blocking-openmp,8.855515,16384,32,1
ludcmp-blocking-openmp,8.546396,16384,32,1
ludcmp-blocking-openmp-fma,4.70187,1024,32,1
ludcmp-blocking-openmp-fma,2.079393,1024,32,1
ludcmp-blocking-openmp-fma,2.439581,1024,32,1
ludcmp-blocking-openmp-fma,0.498674,1024,32,1
ludcmp-blocking-openmp-fma,0.051412,1024,32,1
ludcmp-blocking-openmp-fma,3.905769,1024,32,1
ludcmp-blocking-openmp-fma,4.435446,1024,32,1
ludcmp-blocking-openmp-fma,4.055414,1024,32,1
ludcmp-blocking-openmp-fma,0.530835,1024,32,1
ludcmp-blocking-openmp-fma,4.079758,1024,32,1
ludcmp-blocking-openmp-fma,5.044349,2048,32,1
ludcmp-blocking-openmp-fma,8.183004,2048,32,1
ludcmp-blocking-openmp-fma,8.16076,2048,32,1
ludcmp-blocking-openmp-fma,5.629327,2048,32,1
ludcmp-blocking-openmp-fma,9.109589,2048,32,1
ludcmp-blocking-openmp-fma,6.338727,2048,32,1
ludcmp-blocking-openmp-fma,9.207933,2048,32,1
ludcmp-blocking-openmp-fma,8.169386,2048,32,1
ludcmp-blocking-openmp-fma,5.939699,2048,32,1
ludcmp-blocking-openmp-fma,4.245293,2048,32,1
ludcmp-blocking-openmp-fma,17.616638,4096,32,1
ludcmp-blocking-openmp-fma,18.055665,4096,32,1
ludcmp-blocking-openmp-fma,17.921819,4096,32,1
ludcmp-blocking-openmp-fma,16.867526,4096,32,1
ludcmp-blocking-openmp-fma,36.353255,4096,32,1
ludcmp-blocking-openmp-fma,38.74686,4096,32,1
ludcmp-blocking-openmp-fma,37.740983,4096,32,1
ludcmp-blocking-openmp-fma,39.163948,4096,32,1
ludcmp-blocking-openmp-fma,39.950826,4096,32,1
ludcmp-blocking-openmp-fma,43.816068,4096,32,1
ludcmp-blocking-openmp-fma,4.058967,8192,32,1
ludcmp-blocking-openmp-fma,3.860599,8192,32,1
ludcmp-blocking-openmp-fma,3.967368,8192,32,1
ludcmp-blocking-openmp-fma,6.833849,8192,32,1
ludcmp-blocking-openmp-fma,3.858791,8192,32,1
ludcmp-blocking-openmp-fma,7.766148,8192,32,1
ludcmp-blocking-openmp-fma,3.995086,8192,32,1
ludcmp-blocking-openmp-fma,3.902725,8192,32,1
ludcmp-blocking-openmp-fma,5.473856,8192,32,1
ludcmp-blocking-openmp-fma,3.760402,8192,32,1
ludcmp-blocking-openmp-fma,44.814433,16384,32,1
ludcmp-blocking-openmp-fma,1.927029,16384,32,1
ludcmp-blocking-openmp-fma,0.96348,16384,32,1
ludcmp-blocking-openmp-fma,7.232003,16384,32,1
ludcmp-blocking-openmp-fma,17.923237,16384,32,1
ludcmp-blocking-openmp-fma,17.202548,16384,32,1
ludcmp-blocking-openmp-fma,18.385325,16384,32,1
ludcmp-blocking-openmp-fma,8.334198,16384,32,1
ludcmp-blocking-openmp-fma,6.712099,16384,32,1
ludcmp-blocking-openmp-fma,9.478934,16384,32,1
