name,runtime,size,n_processors,nodes
ludcmp-mpi-final,0.225078,4096,16,16
ludcmp-mpi-final,0.224158,4096,16,16
ludcmp-mpi-final,0.221948,4096,16,16
ludcmp-mpi-final,0.226326,4096,16,16
ludcmp-mpi-final,0.221964,4096,16,16
ludcmp-mpi-final,0.220111,4096,16,16
ludcmp-mpi-final,0.224709,4096,16,16
ludcmp-mpi-final,0.223717,4096,16,16
ludcmp-mpi-final,1.581459,8192,16,16
ludcmp-mpi-final,1.519307,8192,16,16
ludcmp-mpi-final,1.553845,8192,16,16
ludcmp-mpi-final,1.527297,8192,16,16
ludcmp-mpi-final,1.554261,8192,16,16
ludcmp-mpi-final,1.535137,8192,16,16
ludcmp-mpi-final,1.530124,8192,16,16
ludcmp-mpi-final,1.558558,8192,16,16
ludcmp-mpi-final,1.531723,8192,16,16
ludcmp-mpi-final,1.576227,8192,16,16
ludcmp-mpi-final,1.606356,8192,16,16
ludcmp-mpi-final,1.569608,8192,16,16
ludcmp-mpi-final,1.596812,8192,16,16
ludcmp-mpi-final,1.605287,8192,16,16
ludcmp-mpi-final,1.574351,8192,16,16
ludcmp-mpi-final,14.012115,16384,16,16
ludcmp-mpi-final,13.594047,16384,16,16
ludcmp-mpi-final,13.940515,16384,16,16
ludcmp-mpi-final,13.498687,16384,16,16
ludcmp-mpi-final,14.110873,16384,16,16
ludcmp-mpi-final,13.929537,16384,16,16
ludcmp-mpi-final,14.318119,16384,16,16
ludcmp-mpi-final,14.305197,16384,16,16
ludcmp-mpi-final,14.104595,16384,16,16
ludcmp-mpi-final,14.294834,16384,16,16
ludcmp-mpi-final,14.231521,16384,16,16
ludcmp-mpi-final,14.399587,16384,16,16
ludcmp-mpi-final,14.585727,16384,16,16
ludcmp-mpi-final,14.047179,16384,16,16
ludcmp-mpi-final,14.587277,16384,16,16
ludcmp-mpi-final,0.03617,1024,4,4
ludcmp-mpi-final,0.02401,1024,4,4
ludcmp-mpi-final,0.023638,1024,4,4
ludcmp-mpi-final,0.022663,1024,4,4
ludcmp-mpi-final,0.021903,1024,4,4
ludcmp-mpi-final,0.021258,1024,4,4
ludcmp-mpi-final,0.020477,1024,4,4
ludcmp-mpi-final,0.020257,1024,4,4
ludcmp-mpi-final,0.020813,1024,4,4
ludcmp-mpi-final,0.020294,1024,4,4
ludcmp-mpi-final,0.019562,1024,4,4
ludcmp-mpi-final,0.020005,1024,4,4
ludcmp-mpi-final,0.019015,1024,4,4
ludcmp-mpi-final,0.019201,1024,4,4
ludcmp-mpi-final,0.019767,1024,4,4
ludcmp-mpi-final,0.146949,2048,4,4
ludcmp-mpi-final,0.136597,2048,4,4
ludcmp-mpi-final,0.133064,2048,4,4
ludcmp-mpi-final,0.130901,2048,4,4
ludcmp-mpi-final,0.129844,2048,4,4
ludcmp-mpi-final,0.132009,2048,4,4
ludcmp-mpi-final,0.133249,2048,4,4
ludcmp-mpi-final,0.132175,2048,4,4
ludcmp-mpi-final,0.11018,2048,4,4
ludcmp-mpi-final,0.109127,2048,4,4
ludcmp-mpi-final,0.119628,2048,4,4
ludcmp-mpi-final,0.114052,2048,4,4
ludcmp-mpi-final,0.109487,2048,4,4
ludcmp-mpi-final,0.112304,2048,4,4
ludcmp-mpi-final,0.121775,2048,4,4
ludcmp-mpi-final,0.82695,4096,4,4
ludcmp-mpi-final,0.786839,4096,4,4
ludcmp-mpi-final,0.78574,4096,4,4
ludcmp-mpi-final,0.757187,4096,4,4
ludcmp-mpi-final,0.762294,4096,4,4
ludcmp-mpi-final,0.756838,4096,4,4
ludcmp-mpi-final,0.788981,4096,4,4
ludcmp-mpi-final,0.786247,4096,4,4
ludcmp-mpi-final,0.781842,4096,4,4
ludcmp-mpi-final,0.766762,4096,4,4
ludcmp-mpi-final,0.82136,4096,4,4
ludcmp-mpi-final,0.782469,4096,4,4
ludcmp-mpi-final,0.79623,4096,4,4
ludcmp-mpi-final,0.767368,4096,4,4
ludcmp-mpi-final,0.798611,4096,4,4
ludcmp-mpi-final,6.743901,8192,4,4
